OBJECTID,ISO_CODE,COUNTRY_NAME,Date_epicrv,NewCase,TotalCase,NewDeath,TotalDeath
3192,FIN,Finland,2020-02-02T00:00:00.000Z,0,1,0,0
3193,FIN,Finland,2020-02-03T00:00:00.000Z,0,1,0,0
3194,FIN,Finland,2020-02-04T00:00:00.000Z,0,1,0,0
3195,FIN,Finland,2020-02-05T00:00:00.000Z,0,1,0,0
3196,FIN,Finland,2020-02-06T00:00:00.000Z,0,1,0,0
3197,FIN,Finland,2020-02-07T00:00:00.000Z,0,1,0,0
3198,FIN,Finland,2020-02-08T00:00:00.000Z,0,1,0,0
3199,FIN,Finland,2020-02-09T00:00:00.000Z,0,1,0,0
3200,FIN,Finland,2020-02-10T00:00:00.000Z,0,1,0,0
3201,FIN,Finland,2020-02-11T00:00:00.000Z,0,1,0,0
3202,FIN,Finland,2020-02-12T00:00:00.000Z,0,1,0,0
3203,FIN,Finland,2020-02-13T00:00:00.000Z,0,1,0,0
3204,FIN,Finland,2020-02-14T00:00:00.000Z,0,1,0,0
3205,FIN,Finland,2020-02-15T00:00:00.000Z,0,1,0,0
3206,FIN,Finland,2020-02-16T00:00:00.000Z,0,1,0,0
3207,FIN,Finland,2020-02-17T00:00:00.000Z,0,1,0,0
3208,FIN,Finland,2020-02-18T00:00:00.000Z,0,1,0,0
3209,FIN,Finland,2020-02-19T00:00:00.000Z,0,1,0,0
3210,FIN,Finland,2020-02-20T00:00:00.000Z,0,1,0,0
3211,FIN,Finland,2020-02-21T00:00:00.000Z,0,1,0,0
3212,FIN,Finland,2020-02-22T00:00:00.000Z,0,1,0,0
3213,FIN,Finland,2020-02-23T00:00:00.000Z,0,1,0,0
3214,FIN,Finland,2020-02-24T00:00:00.000Z,0,1,0,0
3215,FIN,Finland,2020-02-25T00:00:00.000Z,0,1,0,0
3216,FIN,Finland,2020-02-26T00:00:00.000Z,1,2,0,0
3217,FIN,Finland,2020-02-27T00:00:00.000Z,0,2,0,0
3218,FIN,Finland,2020-02-28T00:00:00.000Z,0,2,0,0
3219,FIN,Finland,2020-02-29T00:00:00.000Z,0,2,0,0
3220,FIN,Finland,2020-03-01T00:00:00.000Z,4,6,0,0
3221,FIN,Finland,2020-03-02T00:00:00.000Z,1,7,0,0
3222,FIN,Finland,2020-03-03T00:00:00.000Z,0,7,0,0
3223,FIN,Finland,2020-03-04T00:00:00.000Z,0,7,0,0
3224,FIN,Finland,2020-03-05T00:00:00.000Z,5,12,0,0
3225,FIN,Finland,2020-03-06T00:00:00.000Z,7,19,0,0
3226,FIN,Finland,2020-03-07T00:00:00.000Z,0,19,0,0
3227,FIN,Finland,2020-03-08T00:00:00.000Z,11,30,0,0
3228,FIN,Finland,2020-03-09T00:00:00.000Z,10,40,0,0
3229,FIN,Finland,2020-03-10T00:00:00.000Z,0,40,0,0
3230,FIN,Finland,2020-03-11T00:00:00.000Z,0,40,0,0
3231,FIN,Finland,2020-03-12T00:00:00.000Z,115,155,0,0
3232,FIN,Finland,2020-03-13T00:00:00.000Z,0,155,0,0
3233,FIN,Finland,2020-03-14T00:00:00.000Z,55,210,0,0
3234,FIN,Finland,2020-03-15T00:00:00.000Z,57,267,0,0
3235,FIN,Finland,2020-03-16T00:00:00.000Z,5,272,0,0
3236,FIN,Finland,2020-03-17T00:00:00.000Z,47,319,0,0
3237,FIN,Finland,2020-03-18T00:00:00.000Z,40,359,0,0
3238,FIN,Finland,2020-03-19T00:00:00.000Z,10,369,0,0
3239,FIN,Finland,2020-03-20T00:00:00.000Z,81,450,0,0
3240,FIN,Finland,2020-03-21T00:00:00.000Z,71,521,1,1
3241,FIN,Finland,2020-03-22T00:00:00.000Z,0,521,0,1
3242,FIN,Finland,2020-03-23T00:00:00.000Z,105,626,0,1
3243,FIN,Finland,2020-03-24T00:00:00.000Z,74,700,0,1
3244,FIN,Finland,2020-03-25T00:00:00.000Z,92,792,0,1
3245,FIN,Finland,2020-03-26T00:00:00.000Z,88,880,2,3
3246,FIN,Finland,2020-03-27T00:00:00.000Z,78,958,1,4
3247,FIN,Finland,2020-03-28T00:00:00.000Z,67,1025,3,7
3248,FIN,Finland,2020-03-29T00:00:00.000Z,193,1218,2,9
3249,FIN,Finland,2020-03-30T00:00:00.000Z,0,1218,2,11
3250,FIN,Finland,2020-03-31T00:00:00.000Z,95,1313,2,13
3251,FIN,Finland,2020-04-01T00:00:00.000Z,71,1384,4,17
3252,FIN,Finland,2020-04-02T00:00:00.000Z,62,1446,0,17
3253,FIN,Finland,2020-04-03T00:00:00.000Z,72,1518,2,19
3254,FIN,Finland,2020-04-04T00:00:00.000Z,97,1615,1,20
3255,FIN,Finland,2020-04-05T00:00:00.000Z,267,1882,5,25
3256,FIN,Finland,2020-04-06T00:00:00.000Z,45,1927,3,28
3257,FIN,Finland,2020-04-07T00:00:00.000Z,249,2176,0,28
3258,FIN,Finland,2020-04-08T00:00:00.000Z,132,2308,6,34
3259,FIN,Finland,2020-04-09T00:00:00.000Z,179,2487,6,40
3260,FIN,Finland,2020-04-10T00:00:00.000Z,118,2605,2,42
3261,FIN,Finland,2020-04-11T00:00:00.000Z,164,2769,6,48
3262,FIN,Finland,2020-04-12T00:00:00.000Z,136,2905,1,49
3263,FIN,Finland,2020-04-13T00:00:00.000Z,69,2974,7,56
3264,FIN,Finland,2020-04-14T00:00:00.000Z,90,3064,3,59
3265,FIN,Finland,2020-04-15T00:00:00.000Z,97,3161,5,64
3266,FIN,Finland,2020-04-16T00:00:00.000Z,76,3237,8,72
3267,FIN,Finland,2020-04-17T00:00:00.000Z,132,3369,3,75
3268,FIN,Finland,2020-04-18T00:00:00.000Z,120,3489,7,82
3269,FIN,Finland,2020-04-19T00:00:00.000Z,192,3681,8,90
3270,FIN,Finland,2020-04-20T00:00:00.000Z,102,3783,4,94
3271,FIN,Finland,2020-04-21T00:00:00.000Z,85,3868,4,98
3272,FIN,Finland,2020-04-22T00:00:00.000Z,146,4014,43,141
3273,FIN,Finland,2020-04-23T00:00:00.000Z,0,4014,0,141
3274,FRA,France,2020-01-24T00:00:00.000Z,3,3,0,0
3275,FRA,France,2020-01-25T00:00:00.000Z,0,3,0,0
3276,FRA,France,2020-01-26T00:00:00.000Z,0,3,0,0
3277,FRA,France,2020-01-27T00:00:00.000Z,0,3,0,0
3278,FRA,France,2020-01-28T00:00:00.000Z,1,4,0,0
3279,FRA,France,2020-01-29T00:00:00.000Z,0,4,0,0
3280,FRA,France,2020-01-30T00:00:00.000Z,2,6,0,0
3281,FRA,France,2020-01-31T00:00:00.000Z,0,6,0,0
3282,FRA,France,2020-02-01T00:00:00.000Z,0,6,0,0
3283,FRA,France,2020-02-02T00:00:00.000Z,0,6,0,0
3284,FRA,France,2020-02-03T00:00:00.000Z,0,6,0,0
3285,FRA,France,2020-02-04T00:00:00.000Z,0,6,0,0
3286,FRA,France,2020-02-05T00:00:00.000Z,0,6,0,0
3287,FRA,France,2020-02-06T00:00:00.000Z,0,6,0,0
3288,FRA,France,2020-02-07T00:00:00.000Z,0,6,0,0
3289,FRA,France,2020-02-08T00:00:00.000Z,5,11,0,0
3290,FRA,France,2020-02-09T00:00:00.000Z,0,11,0,0
3291,FRA,France,2020-02-10T00:00:00.000Z,0,11,0,0
3292,FRA,France,2020-02-11T00:00:00.000Z,0,11,0,0
3293,FRA,France,2020-02-12T00:00:00.000Z,0,11,0,0
3294,FRA,France,2020-02-13T00:00:00.000Z,0,11,0,0
3295,FRA,France,2020-02-14T00:00:00.000Z,0,11,0,0
3296,FRA,France,2020-02-15T00:00:00.000Z,0,11,1,1
3297,FRA,France,2020-02-16T00:00:00.000Z,1,12,0,1
3298,FRA,France,2020-02-17T00:00:00.000Z,0,12,0,1
3299,FRA,France,2020-02-18T00:00:00.000Z,0,12,0,1
3300,FRA,France,2020-02-19T00:00:00.000Z,0,12,0,1
3301,FRA,France,2020-02-20T00:00:00.000Z,0,12,0,1
3302,FRA,France,2020-02-21T00:00:00.000Z,0,12,0,1
3303,FRA,France,2020-02-22T00:00:00.000Z,0,12,0,1
3304,FRA,France,2020-02-23T00:00:00.000Z,0,12,0,1
3305,FRA,France,2020-02-24T00:00:00.000Z,0,12,0,1
3306,FRA,France,2020-02-25T00:00:00.000Z,0,12,0,1
3307,FRA,France,2020-02-26T00:00:00.000Z,6,18,1,2
3308,FRA,France,2020-02-27T00:00:00.000Z,0,18,0,2
3309,FRA,France,2020-02-28T00:00:00.000Z,39,57,0,2
3310,FRA,France,2020-02-29T00:00:00.000Z,43,100,0,2
3311,FRA,France,2020-03-01T00:00:00.000Z,0,100,0,2
3312,FRA,France,2020-03-02T00:00:00.000Z,88,188,1,3
3313,FRA,France,2020-03-03T00:00:00.000Z,21,209,1,4
3314,FRA,France,2020-03-04T00:00:00.000Z,73,282,0,4
3315,FRA,France,2020-03-05T00:00:00.000Z,138,420,2,6
3316,FRA,France,2020-03-06T00:00:00.000Z,193,613,3,9
3317,FRA,France,2020-03-07T00:00:00.000Z,93,706,1,10
3318,FRA,France,2020-03-08T00:00:00.000Z,410,1116,9,19
3319,FRA,France,2020-03-09T00:00:00.000Z,286,1402,11,30
3320,FRA,France,2020-03-10T00:00:00.000Z,372,1774,3,33
3321,FRA,France,2020-03-11T00:00:00.000Z,495,2269,15,48
3322,FRA,France,2020-03-12T00:00:00.000Z,12,2281,0,48
3323,FRA,France,2020-03-13T00:00:00.000Z,1359,3640,31,79
3324,FRA,France,2020-03-14T00:00:00.000Z,829,4469,12,91
3325,FRA,France,2020-03-15T00:00:00.000Z,911,5380,36,127
3326,FRA,France,2020-03-16T00:00:00.000Z,1193,6573,21,148
3327,FRA,France,2020-03-17T00:00:00.000Z,1079,7652,27,175
3328,FRA,France,2020-03-18T00:00:00.000Z,1391,9043,69,244
3329,FRA,France,2020-03-19T00:00:00.000Z,1834,10877,128,372
3330,FRA,France,2020-03-20T00:00:00.000Z,1598,12475,78,450
3331,FRA,France,2020-03-21T00:00:00.000Z,1821,14296,112,562
3332,FRA,France,2020-03-22T00:00:00.000Z,0,14296,0,562
3333,FRA,France,2020-03-23T00:00:00.000Z,1525,15821,112,674
3334,FRA,France,2020-03-24T00:00:00.000Z,3794,19615,186,860
3335,FRA,France,2020-03-25T00:00:00.000Z,2410,22025,240,1100
3336,FRA,France,2020-03-26T00:00:00.000Z,2895,24920,231,1331
3337,FRA,France,2020-03-27T00:00:00.000Z,3866,28786,364,1695
3338,FRA,France,2020-03-28T00:00:00.000Z,3756,32542,297,1992
3339,FRA,France,2020-03-29T00:00:00.000Z,4603,37145,319,2311
3340,FRA,France,2020-03-30T00:00:00.000Z,2497,39642,291,2602
3341,FRA,France,2020-03-31T00:00:00.000Z,4335,43977,415,3017
3342,FRA,France,2020-04-01T00:00:00.000Z,7500,51477,497,3514
3343,FRA,France,2020-04-02T00:00:00.000Z,4784,56261,505,4019
3344,FRA,France,2020-04-03T00:00:00.000Z,2066,58327,471,4490
3345,FRA,France,2020-04-04T00:00:00.000Z,5209,63536,2003,6493
3346,FRA,France,2020-04-05T00:00:00.000Z,4221,67757,1053,7546
3347,FRA,France,2020-04-06T00:00:00.000Z,1850,69607,518,8064
3348,FRA,France,2020-04-07T00:00:00.000Z,3881,73488,832,8896
3349,FRA,France,2020-04-08T00:00:00.000Z,3738,77226,1417,10313
3350,FRA,France,2020-04-09T00:00:00.000Z,3869,81095,540,10853
3351,FRA,France,2020-04-10T00:00:00.000Z,4256,85351,1339,12192
3352,FRA,France,2020-04-11T00:00:00.000Z,4332,89683,987,13179
3353,FRA,France,2020-04-12T00:00:00.000Z,3104,92787,635,13814
3354,FRA,France,2020-04-13T00:00:00.000Z,1595,94382,560,14374
3355,FRA,France,2020-04-14T00:00:00.000Z,2668,97050,572,14946
3356,FRA,France,2020-04-15T00:00:00.000Z,5483,102533,762,15708
3357,FRA,France,2020-04-16T00:00:00.000Z,2622,105155,1438,17146
3358,FRA,France,2020-04-17T00:00:00.000Z,2623,107778,753,17899
3359,FRA,France,2020-04-18T00:00:00.000Z,385,108163,760,18659
3360,FRA,France,2020-04-19T00:00:00.000Z,2558,110721,635,19294
3361,FRA,France,2020-04-20T00:00:00.000Z,742,111463,395,19689
3362,FRA,France,2020-04-21T00:00:00.000Z,2050,113513,544,20233
3363,FRA,France,2020-04-22T00:00:00.000Z,2638,116151,530,20763
3364,FRA,France,2020-04-23T00:00:00.000Z,0,116151,0,20763
3365,GUF,French Guiana,2020-03-07T00:00:00.000Z,5,5,0,0
3366,GUF,French Guiana,2020-03-08T00:00:00.000Z,0,5,0,0
3367,GUF,French Guiana,2020-03-09T00:00:00.000Z,0,5,0,0
3368,GUF,French Guiana,2020-03-10T00:00:00.000Z,0,5,0,0
3369,GUF,French Guiana,2020-03-11T00:00:00.000Z,0,5,0,0
3370,GUF,French Guiana,2020-03-12T00:00:00.000Z,0,5,0,0
3371,GUF,French Guiana,2020-03-13T00:00:00.000Z,1,6,0,0
3372,GUF,French Guiana,2020-03-14T00:00:00.000Z,1,7,0,0
3373,GUF,French Guiana,2020-03-15T00:00:00.000Z,0,7,0,0
3374,GUF,French Guiana,2020-03-16T00:00:00.000Z,0,7,0,0
3375,GUF,French Guiana,2020-03-17T00:00:00.000Z,0,7,0,0
3376,GUF,French Guiana,2020-03-18T00:00:00.000Z,4,11,0,0
3377,GUF,French Guiana,2020-03-19T00:00:00.000Z,4,15,0,0
3378,GUF,French Guiana,2020-03-20T00:00:00.000Z,0,15,0,0
3379,GUF,French Guiana,2020-03-21T00:00:00.000Z,0,15,0,0
3380,GUF,French Guiana,2020-03-22T00:00:00.000Z,0,15,0,0
3381,GUF,French Guiana,2020-03-23T00:00:00.000Z,3,18,0,0
3382,GUF,French Guiana,2020-03-24T00:00:00.000Z,5,23,0,0
3383,GUF,French Guiana,2020-03-25T00:00:00.000Z,0,23,0,0
3384,GUF,French Guiana,2020-03-26T00:00:00.000Z,5,28,0,0
3385,GUF,French Guiana,2020-03-27T00:00:00.000Z,0,28,0,0
3386,GUF,French Guiana,2020-03-28T00:00:00.000Z,3,31,0,0
3387,GUF,French Guiana,2020-03-29T00:00:00.000Z,0,31,0,0
3388,GUF,French Guiana,2020-03-30T00:00:00.000Z,0,31,0,0
3389,GUF,French Guiana,2020-03-31T00:00:00.000Z,12,43,0,0
3390,GUF,French Guiana,2020-04-01T00:00:00.000Z,3,46,0,0
3391,GUF,French Guiana,2020-04-02T00:00:00.000Z,5,51,0,0
3392,GUF,French Guiana,2020-04-03T00:00:00.000Z,4,55,0,0
3393,GUF,French Guiana,2020-04-04T00:00:00.000Z,2,57,0,0
3394,GUF,French Guiana,2020-04-05T00:00:00.000Z,5,62,0,0
3395,GUF,French Guiana,2020-04-06T00:00:00.000Z,4,66,0,0
3396,GUF,French Guiana,2020-04-07T00:00:00.000Z,2,68,0,0
3397,GUF,French Guiana,2020-04-08T00:00:00.000Z,4,72,0,0
3398,GUF,French Guiana,2020-04-09T00:00:00.000Z,5,77,0,0
3399,GUF,French Guiana,2020-04-10T00:00:00.000Z,6,83,0,0
3400,GUF,French Guiana,2020-04-11T00:00:00.000Z,1,84,0,0
3401,GUF,French Guiana,2020-04-12T00:00:00.000Z,2,86,0,0
3402,GUF,French Guiana,2020-04-13T00:00:00.000Z,0,86,0,0
3403,GUF,French Guiana,2020-04-14T00:00:00.000Z,2,88,0,0
3404,GUF,French Guiana,2020-04-15T00:00:00.000Z,0,88,0,0
3405,GUF,French Guiana,2020-04-16T00:00:00.000Z,7,95,0,0
3406,GUF,French Guiana,2020-04-17T00:00:00.000Z,1,96,0,0
3407,GUF,French Guiana,2020-04-18T00:00:00.000Z,0,96,0,0
3408,GUF,French Guiana,2020-04-19T00:00:00.000Z,0,96,0,0
3409,GUF,French Guiana,2020-04-20T00:00:00.000Z,0,96,0,0
3410,GUF,French Guiana,2020-04-21T00:00:00.000Z,1,97,1,1
3411,GUF,French Guiana,2020-04-22T00:00:00.000Z,0,97,0,1
3412,GUF,French Guiana,2020-04-23T00:00:00.000Z,0,97,0,1
3413,PYF,French Polynesia,2020-03-12T00:00:00.000Z,1,1,0,0
3414,PYF,French Polynesia,2020-03-13T00:00:00.000Z,0,1,0,0
3415,PYF,French Polynesia,2020-03-14T00:00:00.000Z,0,1,0,0
3416,PYF,French Polynesia,2020-03-15T00:00:00.000Z,2,3,0,0
3417,PYF,French Polynesia,2020-03-16T00:00:00.000Z,0,3,0,0
3418,PYF,French Polynesia,2020-03-17T00:00:00.000Z,0,3,0,0
3419,PYF,French Polynesia,2020-03-18T00:00:00.000Z,0,3,0,0
3420,PYF,French Polynesia,2020-03-19T00:00:00.000Z,8,11,0,0
3421,PYF,French Polynesia,2020-03-20T00:00:00.000Z,0,11,0,0
3422,PYF,French Polynesia,2020-03-21T00:00:00.000Z,4,15,0,0
3423,PYF,French Polynesia,2020-03-22T00:00:00.000Z,0,15,0,0
3424,PYF,French Polynesia,2020-03-23T00:00:00.000Z,3,18,0,0
3425,PYF,French Polynesia,2020-03-24T00:00:00.000Z,5,23,0,0
3426,PYF,French Polynesia,2020-03-25T00:00:00.000Z,2,25,0,0
3427,PYF,French Polynesia,2020-03-26T00:00:00.000Z,0,25,0,0
3428,PYF,French Polynesia,2020-03-27T00:00:00.000Z,5,30,0,0
3429,PYF,French Polynesia,2020-03-28T00:00:00.000Z,0,30,0,0
3430,PYF,French Polynesia,2020-03-29T00:00:00.000Z,4,34,0,0
3431,PYF,French Polynesia,2020-03-30T00:00:00.000Z,1,35,0,0
3432,PYF,French Polynesia,2020-03-31T00:00:00.000Z,1,36,0,0
3433,PYF,French Polynesia,2020-04-01T00:00:00.000Z,1,37,0,0
3434,PYF,French Polynesia,2020-04-02T00:00:00.000Z,0,37,0,0
3435,PYF,French Polynesia,2020-04-03T00:00:00.000Z,0,37,0,0
3436,PYF,French Polynesia,2020-04-04T00:00:00.000Z,2,39,0,0
3437,PYF,French Polynesia,2020-04-05T00:00:00.000Z,1,40,0,0
3438,PYF,French Polynesia,2020-04-06T00:00:00.000Z,1,41,0,0
3439,PYF,French Polynesia,2020-04-07T00:00:00.000Z,1,42,0,0
3440,PYF,French Polynesia,2020-04-08T00:00:00.000Z,5,47,0,0
3441,PYF,French Polynesia,2020-04-09T00:00:00.000Z,4,51,0,0
3442,PYF,French Polynesia,2020-04-10T00:00:00.000Z,0,51,0,0
3443,PYF,French Polynesia,2020-04-11T00:00:00.000Z,0,51,0,0
3444,PYF,French Polynesia,2020-04-12T00:00:00.000Z,0,51,0,0
3445,PYF,French Polynesia,2020-04-13T00:00:00.000Z,2,53,0,0
3446,PYF,French Polynesia,2020-04-14T00:00:00.000Z,2,55,0,0
3447,PYF,French Polynesia,2020-04-15T00:00:00.000Z,0,55,0,0
3448,PYF,French Polynesia,2020-04-16T00:00:00.000Z,0,55,0,0
3449,PYF,French Polynesia,2020-04-17T00:00:00.000Z,0,55,0,0
3450,PYF,French Polynesia,2020-04-18T00:00:00.000Z,0,55,0,0
3451,PYF,French Polynesia,2020-04-19T00:00:00.000Z,0,55,0,0
3452,PYF,French Polynesia,2020-04-20T00:00:00.000Z,0,55,0,0
3453,PYF,French Polynesia,2020-04-21T00:00:00.000Z,1,56,0,0
3454,PYF,French Polynesia,2020-04-22T00:00:00.000Z,1,57,0,0
3455,PYF,French Polynesia,2020-04-23T00:00:00.000Z,0,57,0,0
3456,GAB,Gabon,2020-03-14T00:00:00.000Z,1,1,0,0
3457,GAB,Gabon,2020-03-15T00:00:00.000Z,0,1,0,0
3458,GAB,Gabon,2020-03-16T00:00:00.000Z,0,1,0,0
3459,GAB,Gabon,2020-03-17T00:00:00.000Z,0,1,0,0
3460,GAB,Gabon,2020-03-18T00:00:00.000Z,2,3,0,0
3461,GAB,Gabon,2020-03-19T00:00:00.000Z,0,3,0,0
3462,GAB,Gabon,2020-03-20T00:00:00.000Z,0,3,1,1
3463,GAB,Gabon,2020-03-21T00:00:00.000Z,0,3,0,1
3464,GAB,Gabon,2020-03-22T00:00:00.000Z,3,6,0,1
3465,GAB,Gabon,2020-03-23T00:00:00.000Z,0,6,0,1
3466,GAB,Gabon,2020-03-24T00:00:00.000Z,0,6,0,1
3467,GAB,Gabon,2020-03-25T00:00:00.000Z,0,6,0,1
3468,GAB,Gabon,2020-03-26T00:00:00.000Z,0,6,0,1
3469,GAB,Gabon,2020-03-27T00:00:00.000Z,0,6,0,1
3470,GAB,Gabon,2020-03-28T00:00:00.000Z,1,7,0,1
3471,GAB,Gabon,2020-03-29T00:00:00.000Z,0,7,0,1
3472,GAB,Gabon,2020-03-30T00:00:00.000Z,0,7,0,1
3473,GAB,Gabon,2020-03-31T00:00:00.000Z,0,7,0,1
3474,GAB,Gabon,2020-04-01T00:00:00.000Z,0,7,0,1
3475,GAB,Gabon,2020-04-02T00:00:00.000Z,0,7,0,1
3476,GAB,Gabon,2020-04-03T00:00:00.000Z,11,18,0,1
3477,GAB,Gabon,2020-04-04T00:00:00.000Z,3,21,0,1
3478,GAB,Gabon,2020-04-05T00:00:00.000Z,0,21,0,1
3479,GAB,Gabon,2020-04-06T00:00:00.000Z,0,21,0,1
3480,GAB,Gabon,2020-04-07T00:00:00.000Z,0,21,0,1
3481,GAB,Gabon,2020-04-08T00:00:00.000Z,3,24,0,1
3482,GAB,Gabon,2020-04-09T00:00:00.000Z,0,24,0,1
3483,GAB,Gabon,2020-04-10T00:00:00.000Z,20,44,0,1
3484,GAB,Gabon,2020-04-11T00:00:00.000Z,0,44,0,1
3485,GAB,Gabon,2020-04-12T00:00:00.000Z,5,49,0,1
3486,GAB,Gabon,2020-04-13T00:00:00.000Z,8,57,0,1
3487,GAB,Gabon,2020-04-14T00:00:00.000Z,0,57,0,1
3488,GAB,Gabon,2020-04-15T00:00:00.000Z,23,80,0,1
3489,GAB,Gabon,2020-04-16T00:00:00.000Z,7,87,0,1
3490,GAB,Gabon,2020-04-17T00:00:00.000Z,8,95,0,1
3491,GAB,Gabon,2020-04-18T00:00:00.000Z,0,95,0,1
3492,GAB,Gabon,2020-04-19T00:00:00.000Z,13,108,0,1
3493,GAB,Gabon,2020-04-20T00:00:00.000Z,1,109,0,1
3494,GAB,Gabon,2020-04-21T00:00:00.000Z,11,120,0,1
3495,GAB,Gabon,2020-04-22T00:00:00.000Z,36,156,0,1
3496,GAB,Gabon,2020-04-23T00:00:00.000Z,10,166,0,1
3497,GMB,Gambia,2020-03-18T00:00:00.000Z,1,1,0,0
3498,GMB,Gambia,2020-03-19T00:00:00.000Z,0,1,0,0
3499,GMB,Gambia,2020-03-20T00:00:00.000Z,0,1,0,0
3500,GMB,Gambia,2020-03-21T00:00:00.000Z,0,1,0,0
3501,GMB,Gambia,2020-03-22T00:00:00.000Z,0,1,0,0
3502,GMB,Gambia,2020-03-23T00:00:00.000Z,0,1,0,0
3503,GMB,Gambia,2020-03-24T00:00:00.000Z,0,1,0,0
3504,GMB,Gambia,2020-03-25T00:00:00.000Z,1,2,0,0
3505,GMB,Gambia,2020-03-26T00:00:00.000Z,0,2,0,0
3506,GMB,Gambia,2020-03-27T00:00:00.000Z,0,2,0,0
3507,GMB,Gambia,2020-03-28T00:00:00.000Z,0,2,1,1
3508,GMB,Gambia,2020-03-29T00:00:00.000Z,1,3,0,1
3509,GMB,Gambia,2020-03-30T00:00:00.000Z,0,3,0,1
3510,GMB,Gambia,2020-03-31T00:00:00.000Z,0,3,0,1
3511,GMB,Gambia,2020-04-01T00:00:00.000Z,0,3,0,1
3512,GMB,Gambia,2020-04-02T00:00:00.000Z,0,3,0,1
3513,GMB,Gambia,2020-04-03T00:00:00.000Z,1,4,0,1
3514,GMB,Gambia,2020-04-04T00:00:00.000Z,0,4,0,1
3515,GMB,Gambia,2020-04-05T00:00:00.000Z,0,4,0,1
3516,GMB,Gambia,2020-04-06T00:00:00.000Z,0,4,0,1
3517,GMB,Gambia,2020-04-07T00:00:00.000Z,0,4,0,1
3518,GMB,Gambia,2020-04-08T00:00:00.000Z,0,4,0,1
3519,GMB,Gambia,2020-04-09T00:00:00.000Z,0,4,0,1
3520,GMB,Gambia,2020-04-10T00:00:00.000Z,0,4,0,1
3521,GMB,Gambia,2020-04-11T00:00:00.000Z,0,4,0,1
3522,GMB,Gambia,2020-04-12T00:00:00.000Z,5,9,0,1
3523,GMB,Gambia,2020-04-13T00:00:00.000Z,0,9,0,1
3524,GMB,Gambia,2020-04-14T00:00:00.000Z,0,9,0,1
3525,GMB,Gambia,2020-04-15T00:00:00.000Z,0,9,0,1
3526,GMB,Gambia,2020-04-16T00:00:00.000Z,0,9,0,1
3527,GMB,Gambia,2020-04-17T00:00:00.000Z,0,9,0,1
3528,GMB,Gambia,2020-04-18T00:00:00.000Z,0,9,0,1
3529,GMB,Gambia,2020-04-19T00:00:00.000Z,0,9,0,1
3530,GMB,Gambia,2020-04-20T00:00:00.000Z,0,9,0,1
3531,GMB,Gambia,2020-04-21T00:00:00.000Z,1,10,0,1
3532,GMB,Gambia,2020-04-22T00:00:00.000Z,0,10,0,1
3533,GMB,Gambia,2020-04-23T00:00:00.000Z,0,10,0,1
3534,GEO,Georgia,2020-02-26T00:00:00.000Z,1,1,0,0
3535,GEO,Georgia,2020-02-27T00:00:00.000Z,0,1,0,0
3536,GEO,Georgia,2020-02-28T00:00:00.000Z,1,2,0,0
3537,GEO,Georgia,2020-02-29T00:00:00.000Z,1,3,0,0
3538,GEO,Georgia,2020-03-01T00:00:00.000Z,0,3,0,0
3539,GEO,Georgia,2020-03-02T00:00:00.000Z,0,3,0,0
3540,GEO,Georgia,2020-03-03T00:00:00.000Z,0,3,0,0
3541,GEO,Georgia,2020-03-04T00:00:00.000Z,0,3,0,0
3542,GEO,Georgia,2020-03-05T00:00:00.000Z,6,9,0,0
3543,GEO,Georgia,2020-03-06T00:00:00.000Z,0,9,0,0
3544,GEO,Georgia,2020-03-07T00:00:00.000Z,3,12,0,0
3545,GEO,Georgia,2020-03-08T00:00:00.000Z,1,13,0,0
3546,GEO,Georgia,2020-03-09T00:00:00.000Z,2,15,0,0
3547,GEO,Georgia,2020-03-10T00:00:00.000Z,8,23,0,0
3548,GEO,Georgia,2020-03-11T00:00:00.000Z,0,23,0,0
3549,GEO,Georgia,2020-03-12T00:00:00.000Z,2,25,0,0
3550,GEO,Georgia,2020-03-13T00:00:00.000Z,0,25,0,0
3551,GEO,Georgia,2020-03-14T00:00:00.000Z,5,30,0,0
3552,GEO,Georgia,2020-03-15T00:00:00.000Z,3,33,0,0
3553,GEO,Georgia,2020-03-16T00:00:00.000Z,0,33,0,0
3554,GEO,Georgia,2020-03-17T00:00:00.000Z,1,34,0,0
3555,GEO,Georgia,2020-03-18T00:00:00.000Z,0,34,0,0
3556,GEO,Georgia,2020-03-19T00:00:00.000Z,4,38,0,0
3557,GEO,Georgia,2020-03-20T00:00:00.000Z,5,43,0,0
3558,GEO,Georgia,2020-03-21T00:00:00.000Z,6,49,0,0
3559,GEO,Georgia,2020-03-22T00:00:00.000Z,0,49,0,0
3560,GEO,Georgia,2020-03-23T00:00:00.000Z,5,54,0,0
3561,GEO,Georgia,2020-03-24T00:00:00.000Z,13,67,0,0
3562,GEO,Georgia,2020-03-25T00:00:00.000Z,6,73,0,0
3563,GEO,Georgia,2020-03-26T00:00:00.000Z,4,77,0,0
3564,GEO,Georgia,2020-03-27T00:00:00.000Z,4,81,0,0
3565,GEO,Georgia,2020-03-28T00:00:00.000Z,4,85,0,0
3566,GEO,Georgia,2020-03-29T00:00:00.000Z,5,90,0,0
3567,GEO,Georgia,2020-03-30T00:00:00.000Z,8,98,0,0
3568,GEO,Georgia,2020-03-31T00:00:00.000Z,5,103,0,0
3569,GEO,Georgia,2020-04-01T00:00:00.000Z,12,115,0,0
